osm_type,osm_id,name,category,website,phone,opening_hours,addr,lat,lon,source,captured_at
node,9205674943,Diesel,clothes,,,,,53.2863212,-6.3717455,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,9205674944,Jack & Jones,clothes,,,,,53.2863372,-6.3710964,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,9205674946,River Island,clothes,,,,,53.28593,-6.3711795,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,9205674947,Fast-Fix,jewellery,,,,,53.286581,-6.372121,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,9205674948,claire's,gadgets/electronics,,,,,53.2860775,-6.3716757,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,9205674951,Boots,perfumes/beauty,,,,,53.285861,-6.3715979,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,9207940384,The Square Jewellers,jewellery,,,,,53.2865207,-6.372098,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,9207940385,H.Samuel,jewellery,,,,,53.2867323,-6.3718245,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,9207940386,Fields,jewellery,,,,,53.2866393,-6.3721463,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,9217315840,United Colors of Benetton,clothes,https://ie.benetton.com/,,,"St. Stephen's Green, Dublin",53.3397686,-6.2611593,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,9217363930,Just Kidz,clothes,,,,Meath Street,53.3411332,-6.2786344,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,9230443425,Dublin Formal Wear,clothes,https://dublinformalwear.ie/,,,"Main Street, Tallaght",53.2880261,-6.3576961,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,9233286189,Ooh Lah Lah,perfumes/beauty,https://www.oohlahlah.ie/,+353-1-289-8681,Mo off; Tu 10:00-16:00; We 10:00-19:30; Tu 10:00-19:00; Fr 10:00-18:00; Sa 10:00-16:00; Su off,Deansgrange Road,53.279812,-6.1642776,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,9233286191,Urban Escape,perfumes/beauty,https://www.urbanescape.ie/,+353-1-289-0600,Mo off; Tu 09:30-19:00; We-Th 09:30-20:00; Fr 09:30-19:00; Sa 09:30-18:00; Su off,Deansgrange Road,53.2796537,-6.164236,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,9233482886,Looks Beauty & Nails,perfumes/beauty,https://looksbeauty.ie/,+353-1-289-8303,Mo off; Tu-Th 09:30-20:00; Fr 09:30-18:00; Sa 09:30-17:00,"10, Clonkeen Road, Deansgrange",53.2779986,-6.1632147,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,9270072348,Hark.,home appliances,https://harkhomegoods.ie/,,,"42, Castle Street, Dalkey, A96 XR23",53.2774392,-6.1045745,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,9270380894,Costello Jewellers,jewellery,,+353-1-230-2311,Mo-Sa 09:00-18:00; Su off,"1, Northumberland Road, Dún Laoghaire",53.2914023,-6.1349761,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,9281625775,CeX,gadgets/electronics,,,,,53.2861194,-6.3714326,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,9281625776,NAME IT,clothes,,,,,53.2868859,-6.3711778,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,9286641791,Superdrug,perfumes/beauty,,,,,53.2866004,-6.3711124,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,9286641793,Foot Locker,clothes,,,,,53.2860488,-6.3716569,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,9344490428,WestTech Technologies,gadgets/electronics,https://westtech.ie/,(01) 437 8306,Mo-Fr 09:00-17:00,"112-114, Ardilaun Court",53.340798,-6.2725989,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,9359091930,Heatons,home appliances,,,,,53.2862412,-6.3717791,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,9359103754,New Look,clothes,,,,,53.2859301,-6.3716188,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,9359103755,Skechers,clothes,,,,,53.2859994,-6.3712044,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,9407869217,iDFL,gadgets/electronics,https://idflmobile.com/,+353-1-561-4032,"Mo-We 11:00-18:00; Th,Fr 11:00-19:00; Sa 11:00-18:00; Su 12:00-18:00",A96 HD51,53.2929732,-6.1395314,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,9407869220,Vero Moda,clothes,,+353-1-230-0907,,A96 R268,53.2930447,-6.1392146,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,9407869224,NAME IT,clothes,https://www.nameit.com/ie/en/home,+353-1-663-8687,"Mo,We 09:30-06:00; Th-Fr 09:30-08:00,09:30-06:00; Su 12:00-06:00",A96 YY29,53.2929122,-6.1391145,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,9407869225,Jack & Jones,clothes,https://www.jackjones.com/,+353-1-230-0907,,A96 R268,53.2929807,-6.1392785,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,9516242576,OND O'Neil of Dublin,clothes,https://oneilofdublin.com,+353 1 671 4598,Mo-Fr 09:00 - 17:00,"Music Hall, Copper Alley, Temple Bar, Dublin, D08 PFK4",53.3442462,-6.2689809,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,9534229624,Costelloe + Costelloe,gadgets/electronics,https://costelloeandcostelloe.com/,+353 1 671 4209,Mo-Sa 11:00-16:00,,53.3410234,-6.262186,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,9534229625,Loulerie,jewellery,https://loulerie.com/,+353 16 724 024,,"14B, Chatham Street, Dublin",53.3410141,-6.2621033,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,9534229626,House of Wool,clothes,https://houseofwoolireland.com/,+353 86 252 8800,,Dublin,53.3396508,-6.2589053,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,9566504190,Silk Beauty Spa,perfumes/beauty,https://www.silkbeautyspa.ie/,+353-1-285-9649,Mo-Sa 10:00-18:00,"3A, Castle Street, Dalkey",53.27824,-6.1073524,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,9583417603,Maddens Jeweller,jewellery,,+353-1-280-2090,,"53b, Georges Street Upper, Dún Laoghaire",53.2899119,-6.1307821,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,9584072929,Nail & Spa,perfumes/beauty,,,,,53.2881372,-6.1759989,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,9622455518,Beauty_K_Lab,perfumes/beauty,,+353 83 847 4883,,"137, Oliver Plunkett Road, Dún Laoghaire, A96 CD96",53.2835396,-6.1473939,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,9707302377,AllSaints,clothes,,,,"Coppinger Row, Dublin",53.342036,-6.2618055,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,9733286758,K- Nails Luxury,perfumes/beauty,https://knailsluxury.ie/,+353 01 5389719,"Mo-We 10:00-19:30; Th,Sa 10:00-20:00; Su 11:00-18:00","31, Capel Street, Dublin",53.3478632,-6.2684255,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,9747518573,South William Clinic,perfumes/beauty,,,,,53.3096556,-6.2846288,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,9887193828,Penneys,clothes,,,,Nutgrove Way,53.289883,-6.266388,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,9893524174,Inco Boutique,clothes,https://inco-boutique.com/,+353-1-558-7120,Mo-Tu 10:00-18:00; We 09:30-18:00; Th-Sa 10:00-18:00; Su off,Old Dublin Road,53.28982,-6.200016,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,9893613891,Choice,clothes,https://www.choiceboutique.com/,+353 1 2888 367,Mo-Sa 10:00-18:00; Su 12:00-16:00; PH 13:00-17:00,Old Dublin Road,53.2895402,-6.2009722,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,9927412444,So Belle,perfumes/beauty,,,,Castleknock,53.3726177,-6.3610148,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10063099697,Parkwest Workwear Centre HCHS Ltd.,clothes,https://hchs.ie/,+353 1 612 0650,Mo-Fr 09:30-16:00,"Unit 8, Canal Walk, Park West Business Park, Dublin, D12 N5K3",53.3314022,-6.3613283,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10079507997,Clarks,clothes,https://www.clarks.ie/store-locator/Ireland/DUBLIN1/1901,,,"Henry Street, Dublin",53.3494515,-6.2618162,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10079507999,Racy,clothes,,,,"29, Henry Street, Dublin",53.3495041,-6.2614792,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10079508000,Fields,jewellery,https://www.fields.ie/,,,"Henry Street, Dublin",53.3495183,-6.2614027,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10079508001,Fragrance Kingdom,gadgets/electronics,,,,"Henry Street, Dublin",53.3494918,-6.2615586,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10079508002,Lovisa,gadgets/electronics,,,,"Henry Street, Dublin",53.34955,-6.2612062,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10079508003,Austen & Blake,jewellery,,,,"Henry Street, Dublin",53.3495657,-6.2611095,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10079508005,Swarovski,jewellery,https://www.swarovski.com/en_GB-IE/store/0001821760/swarovski-henry-street-dublin/,,,"Henry Street, Dublin",53.3495808,-6.2610159,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10079508006,Pandora,jewellery,https://stores.pandora.net/en-ie/ie-d/dublin/pandora-jewellery-iee4d9c62a.html,,,"Henry Street, Dublin",53.3495968,-6.2609168,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10079508011,Levi's,clothes,,,,"Henry Street, Dublin",53.34963,-6.262235,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10079508015,Mango,clothes,https://shop.mango.com/,,,"Henry Street, Dublin",53.3495563,-6.2626306,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10079508530,The Brand Store,clothes,,,,"Henry Street, Dublin",53.3494402,-6.263265,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10079508531,Thérapie Clinic,perfumes/beauty,https://therapieclinic.com/locations/henry-street,+353 1 912 8115,Mo-We 10:00-20:00; Th 10:00-21:00; Fr 10:00-20:00; Sa 09:00-18:00; Su closed,"Henry Street, Dublin",53.3494538,-6.2631953,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10080798164,Outlet Store by Frewen,clothes,,+353-1-912-0090,Mo-Su 10:00-17:00,"50, George's Street Lower, Dún Laoghaire",53.2930753,-6.1381067,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10114707286,ASICS,clothes,https://www.asics.com/ie/en-ie/store/0000004991/,,,"43-44, O'Connell Street Lower, Dublin",53.3484908,-6.2601383,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10119086779,Cosmetic Fairies,perfumes/beauty,https://cosmeticfairies.com/,,,"199, Crumlin Road, Dublin, D12 YHH6",53.3281264,-6.3059879,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10119844200,The Avenue,perfumes/beauty,,,,"Collins Avenue East, Dublin",53.3729904,-6.2101772,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10199977857,parfumarija,gadgets/electronics,https://www.parfumarija.com/,,,"Westbury Mall, Dublin",53.3416483,-6.2614885,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10199977858,Paula Rowan,gadgets/electronics,https://www.paularowan.com/,,,"Westbury Mall, Dublin",53.3417087,-6.261438,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10199983666,Stable,clothes,https://www.stableofireland.com/,+353 1 675 3936,"Mo-Sa 10:00-18:00; PH,Su closed","2, Westbury Mall, Dublin, D02NH29",53.3414561,-6.2612053,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10199983669,Stonechat,jewellery,https://www.stonechatjewellers.ie/,+353 1 671 0103,"Mo-Sa 10:00-18:00; Th 10:00-19:00; PH,Su closed","Westbury Mall, Dublin, D02RK81",53.3414959,-6.2611829,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10199983670,Madigan,clothes,https://madigancashmere.com/,,,"Westbury Mall, Dublin",53.3415441,-6.2612375,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10199983671,Susan Hunter,clothes,https://susanhunter.ie/,+353 1 679 1271,"Mo-Sa 11:00-17:00; PH,Su closed","13, Westbury Mall, Dublin, D02XC78",53.3415727,-6.2612125,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10199997680,Appleby,jewellery,https://appleby.ie/,+353 1 679 9572,"Mo-Sa 10:00-17:30; PH,Su closed","5, Johnson's Court, Dublin, D02EH52",53.3418737,-6.2607641,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10207785882,AM Mobile,gadgets/electronics,,,,"Mary Street, Dublin",53.3485405,-6.2677639,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10278970742,Penneys,clothes,,,,"The Square, Tallaght",53.287006,-6.3713579,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10282295925,Romina Daniel,perfumes/beauty,https://www.rominadaniel.ie/palmerstown,,,Dublin,53.3501952,-6.3788544,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10282295929,Palmerstown Jewellers,jewellery,http://dublinjewelleryrepairs.ie,,,Dublin,53.350179,-6.3791623,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10282309351,The Collective,jewellery,https://thecollectivedublin.ie/,+35316751799,Mo-We 10:00-18:00; Tu-Sa 10:00-18:30; Su 12:00-17:30; PH off,"24, Drury Street, Dublin, D02 V658",53.3422684,-6.2635201,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10298931480,Vero Moda,clothes,,,,,53.2869432,-6.3712604,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10298931483,Hugmie,gadgets/electronics,,,,"The Square, Tallaght",53.2863636,-6.3719867,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10555210327,(unnamed),perfumes/beauty,,,,Abberley Square West,53.2876477,-6.3666794,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10555210328,DID Electrical,gadgets/electronics,,,,Belgard Road,53.2885436,-6.3671483,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10555210331,Kingsbury,home appliances,,,,"Abberley Square North, Tallaght",53.2883664,-6.3662176,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10555210332,Couture Beauty,perfumes/beauty,,,,High Street,53.2876986,-6.3649797,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10555210337,VIP,perfumes/beauty,,,,High Street,53.287879,-6.3641885,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10577702923,SKIN by Olga,perfumes/beauty,https://www.skinbyolga.ie/,,,"Donnybrook Road, Dublin",53.3220726,-6.2359061,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10591621552,Mark Josef,jewellery,,,"Th-Fr 09:00-19:00, Mo-We,Sa 09:00-18:00",,53.3918756,-6.2486283,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10591621652,CeX,gadgets/electronics,,,,,53.3919224,-6.2485474,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10591629993,Love Lucy,clothes,,,,,53.3919423,-6.2482586,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10591640485,Carraig Donn,clothes,,,,,53.3920855,-6.247401,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10591640487,Vodafone,gadgets/electronics,,,,,53.3921534,-6.2480297,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10591640489,The Perfume Shop,gadgets/electronics,,,,,53.392108,-6.2478243,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10591640756,Paco,clothes,,,,,53.3921467,-6.2483881,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10591643776,Cara & Co,jewellery,,,,,53.3919424,-6.2484065,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10591646601,New Look,clothes,,,,,53.3920571,-6.2466587,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10591680063,Vera Moda,clothes,,,,,53.392221,-6.2475181,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10591680064,Jack Jones,clothes,,,,,53.3922215,-6.2476768,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10591680065,Best Mens Wear,clothes,,,,,53.3922018,-6.2472999,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10602668658,The Kingdom,perfumes/beauty,,083 0988084,,,53.3396272,-6.2670299,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10673795299,Yaya,clothes,https://yaya.eu/pages/yaya-dun-laoghaire,+353 83 404 8243,Mo-Sa 10:00-18:00; Su 12:00-17:00,"7, George's Street Upper, Dún Laoghaire",53.2920683,-6.1358471,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10685727564,Sunita's Beauty,perfumes/beauty,https://www.sunitasbeauty.ie/,+353 1 4424 868,Mo-We 10:00-18:00; Th-Fr 10:00-20:00; Sa 10:00-18:00; Su off,"13, Patrick Street, Dún Laoghaire",53.2917622,-6.1370754,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10685727565,Remax,gadgets/electronics,,+353 1 558 5319,Mo-Sa 10:00-18:00; Su 12:00-18:00,"16a, Patrick Street",53.2916108,-6.137238,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10692974811,Kate's Atelier,clothes,,,,,53.3626924,-6.2731375,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10723926495,Eir,gadgets/electronics,,+353 1 2311 544,"Mo-Sa 09:00-18:00; PH,Su 13:00-17:00",,53.2925857,-6.1353104,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10726192316,Pep&Co,clothes,,,,,53.4017663,-6.1782093,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10777607070,Wax in the City,perfumes/beauty,,,,"William Street South, Dublin",53.3416267,-6.2630665,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10799574332,Camara Education,gadgets/electronics,,,,,53.3474315,-6.3440779,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10799581662,Williams Furniture Manufacturing,home appliances,,,,,53.3471456,-6.3424415,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10918210702,Vodafone,gadgets/electronics,https://n.vodafone.ie/,+353 1 901 1113,Mo-Sa 09:00-18:00; Su 12:00-17:00,,53.2925576,-6.1353506,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10951811259,Pure Pharmacy,perfumes/beauty,,,Mo-Fr 08:30-17:30; Sa 10:00-14:00; Su off,,53.2666275,-6.183714,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10951811274,Alice May Bridal,clothes,https://www.alicemay.ie,+353 1 2950 006,"Mo,Su off; Tu,Fr 10:00-18:00; We 10:00-20:00; Th 12:00-20:00; Sa 10:00-17:00",,53.2665501,-6.1836419,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10951811285,Iconic Beauty,perfumes/beauty,https://www.iconicbeauty.ie,+353 1 2070 757,"Mo,Su off; Tu 09:30-18:00; We-Th 09:30-21:00; Fr 09:30-19:00; Sa 09:30-17:00",,53.2662832,-6.1834081,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10951811286,Cassini Boutique,clothes,,,,,53.2663018,-6.1834208,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,10973602828,Patrick Glynn,jewellery,,,,"Middle Abbey Street, Dublin",53.3482278,-6.2619512,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11162924398,Tanning Salon.ie,perfumes/beauty,https://tanningsalon.ie/,+353 1 235 3932,"Mo-Sa 09:00-22:00; Su,PH 10:00-22:00",A96 PX22,53.2766995,-6.1390588,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11179667544,KDElectronics.ie,gadgets/electronics,http://KDElectronics.ie,,,"Muirfield Drive, Dublin",53.3291793,-6.3330422,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11199853707,Select,gadgets/electronics,https://ie.selectonline.com,0818 66 8888,"Mo-Fr 09:00-20:00; Sa-Su,PH 10:00-19:00",D16 KD91,53.2871795,-6.2419778,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11210667189,PC House,gadgets/electronics,https://www.pchouse.ie/,,Mo-Sa 10:00-19:00,Dublin,53.3555815,-6.2645275,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11243891562,It fix,gadgets/electronics,,,,,53.3513889,-6.264217,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11320852345,Tamp & stitch,clothes,,,,,53.3444991,-6.2694561,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11384462180,Cartier,jewellery,https://paulsheeran.ie/watches/cartier.html,,,"Chatham Street, Dublin",53.3408568,-6.2619874,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11387440043,Edvard & Pink,perfumes/beauty,https://edvardandpink.ie/,012157958,We-Fr 09:00-21:00; Tu 09:00-20:00; Mo 09:00-19:00; Sa 09:00-18:00; Su 11:00-17:00,"Unit 4-6 Level 4, Sandyford Road, Dundrum, D16 XN22",53.2863826,-6.2411282,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11407323006,Remus Uomo,clothes,https://www.remusuomo.com/,,,"St. Stephen's Green, Dublin",53.3396857,-6.2590409,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11420585569,Rose Royal Beauty,perfumes/beauty,,+353 85 713 2403,,"Ring Terrace, Dublin 8",53.335971,-6.3269056,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11522480199,Rae Feather,clothes,,,,55,53.2870343,-6.1222705,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11522519061,Soul Woman,clothes,,,,,53.2873857,-6.1249125,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11522535777,Last One,clothes,,,,,53.2870799,-6.1234515,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11522540405,Rococo,clothes,,,,,53.286973,-6.1229558,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11522541532,House of Shoes,clothes,,,,,53.2869616,-6.1234978,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11522545325,Choice,clothes,,,,,53.2872701,-6.1234771,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11522547148,Halo,jewellery,,,,,53.2873379,-6.1246872,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11522730018,Beauty at Eden,perfumes/beauty,,,,,53.2874027,-6.1249785,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11534769069,Vodafone – Western Union – National lottery,gadgets/electronics,,,,,53.2929557,-6.1385442,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11634110544,Peaches & Cream,clothes,https://www.peachesandcream.ie/,,,"30A-32A, King Street South, Dublin",53.3406461,-6.2631996,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11634194875,Soho Market,clothes,https://sohomarketboutique.com/,,,Dublin,53.340135,-6.2618553,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11634194876,Human Collective Clothing,clothes,https://wearehumancollective.com/,,,Dublin,53.3401242,-6.2617849,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11634194877,Jigsaw,clothes,,,,,53.3411101,-6.2602853,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11634194884,Rocks,jewellery,,,,"Grafton Street, Dublin",53.3414157,-6.2604606,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11634194885,The White Company,home appliances,https://www.thewhitecompany.com/row/our-stores/dublin,,,"Grafton Street, Dublin",53.3413622,-6.2604966,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11634194886,Molton Brown,gadgets/electronics,https://www.moltonbrown.eu/store/store-finder/ireland/dublin/molton-brown-dublin-grafton-street/store,,,"Grafton Street, Dublin",53.3417642,-6.2602251,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11634194887,Rituals,perfumes/beauty,https://www.rituals.com/en-us/store-detail?store=Grafton-Street,,,,53.3418387,-6.2601926,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11691173748,(unnamed),perfumes/beauty,,,,,53.3832068,-6.2962885,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11724881360,Aran Leigh,jewellery,,,,,53.315874,-6.3176945,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11724881362,Lipstick,clothes,,,,,53.315917,-6.3177661,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11724937596,Snazzy,clothes,,,,,53.316095,-6.3182787,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11825051329,Dune London,clothes,https://www.dunelondon.com/,,,Sandyford Road,53.2868943,-6.2418515,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11825145015,Vodafone,gadgets/electronics,,,,"Sandyford Road, Dundrum",53.2866545,-6.241076,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11825145016,3 Store,gadgets/electronics,https://three.ie,,,Sandyford Road,53.2866421,-6.2412094,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11871236424,Sion Hill Pharmacy,perfumes/beauty,,+353 1 5598 007,,,53.3758707,-6.240023,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11918204467,The North Face,clothes,https://www.thenorthface.ie/,+353 51 207 9059,Mo-Su 09:00-19:00,"Town Square, Dundrum",53.2878511,-6.2426011,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11920046926,Active Workwear,clothes,https://activeworkwear.ie,+353 (0)1 5170196,Mo-Fr 08:30-17:30; Sa 09:30-13:30; Su off,"21, Corrig Road, Sandyford, D18 E4CR",53.2766448,-6.2146914,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11940039989,Porky’s,clothes,,,,Sandyford Road,53.2866359,-6.2410299,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11940039990,SELECTED,clothes,,,,Sandyford Road,53.2865995,-6.2409852,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11940065872,Fatface,clothes,https://www.fatface.com/,+353 1 2451 099,Mo-Fr 09:00-21:00; Sa 09:00-19:00; Su 10:00-19:00,Sandyford Road,53.2866594,-6.2411569,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11940097023,Penneys,clothes,https://www.primark.com/en-ie/stores/dublin/unit-21-penneys-level-2-dundrum-town-centre,+353 1 2415 040,,Town Square,53.2877831,-6.2427806,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11940271273,L.K. Bennett,clothes,,,,,53.2877989,-6.2432325,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11940298900,Brown Thomas,clothes,,,,,53.2877425,-6.2428814,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
node,11940298901,Hobbs London,clothes,,,,,53.2877496,-6.2425508,OpenStreetMap Overpass,2026-02-16T09:47:58+00:00
